X,Y,CGNDB_ID,GEONAME,LANGUAGE,SYLLABIC,GENERIC,CATEGORY,CONCISE,FEATURE_ID,LOCATION,PROV_TERR,REL_SCALE,DECISION,SOURCE,icon_url
-111.5680556,57.4916667,IADCY,Eymundson Creek,Undetermined,,Creek,Water Feature,RIV,0c83a745849c20c3dffb0b69c5161481,98-10-W4,Alberta,"250000",1944-12-09,Alberta Culture and Tourism,./0.png
-110.9936111,52.8819444,IADDA,Fabyan,Undetermined,,Hamlet,Populated Place,UNP,0cff8b58849c20c353782463f577290e,18-45-7-W4,Alberta,"250000",1951-04-05,Alberta Culture and Tourism,./2.png
-114.6380556,51.6263889,IADDF,Fair Creek,Undetermined,,Creek,Water Feature,RIV,0c83a7c7849c20c37617627ebf2c798f,4-31-5-W5,Alberta,"250000",1927-11-02,Alberta Culture and Tourism,./0.png
-116.5780556,52.9716666,IADDG,Fairfax Lake,Undetermined,,Lake,Water Feature,LAKE,0c83a786849c20c313d8bf1e1bec6f0f,46-18-W5,Alberta,"50000",1939-12-12,Alberta Culture and Tourism,./0.png
-115.3266667,51.1497222,IADDH,Fairholme Range,Undetermined,,Range,Terrain Feature,MTN,0c83a807849c20c3244adde51ab5e399,"25,26-10,11-W5",Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./3.png
-118.3841667,56.0672222,IADDJ,Fairview,Undetermined,,Town,Populated Place,TOWN,6926fcfbd05511d892e2080020a0f4c9,34-81-3-W6,Alberta,"7500000",1995-01-01,Alberta Culture and Tourism,./2.png
-114.05,50.983333,IADDM,Fairview,Undetermined,,Urban Community,Populated Place,UNP,4e42b56fbbe111d892e2080020a0f4c9,Calgary,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-116.2233333,51.3994445,IADDK,Fairview Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c83a848849c20c3df8de0640e607fbd,28-16-W5,Alberta,"250000",1952-04-03,Alberta Culture and Tourism,./3.png
-113.55,54.0166667,IADDQ,Fairydell,Undetermined,,Locality,Populated Place,UNP,0c83a889849c20c3ca7d7d5681e6b0c7,8-58-24-W4,Alberta,"250000",1952-02-06,Alberta Culture and Tourism,./2.png
-113.4825,54.0983333,IADDR,Fairydell Creek,Undetermined,,Creek,Water Feature,RIV,0c83a8cb849c20c3bed9991eaf2e8a8b,14-59-24-W4,Alberta,"250000",1952-01-17,Alberta Culture and Tourism,./0.png
-113.94167,51.102778,IATMU,Falconridge,Undetermined,,Urban Community,Populated Place,UNP,543cdcdfbbe111d892e2080020a0f4c9,Calgary,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-117.2013889,55.7372222,IADDT,Falher,Undetermined,,Town,Populated Place,TOWN,7b2661bfd05511d892e2080020a0f4c9,4-78-21-W5,Alberta,"1000000",1995-01-01,Alberta Culture and Tourism,./2.png
-115.5522222,52.2641667,IADDV,Fall Creek,Undetermined,,Creek,Water Feature,RIV,0c83a98e849c20c3c10df68b45de2390,38-11-W5,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./0.png
-115.3047222,51.0433334,IADDU,Fall Creek,Undetermined,,Creek,Water Feature,RIV,0c83a90b849c20c3c0161984ec482ad9,14-24-10-W5,Alberta,"50000",1958-08-07,Alberta Culture and Tourism,./0.png
-114.6491667,51.7552778,IADDW,Fallentimber Creek,Undetermined,,Creek,Water Feature,RIV,0c83a94d849c20c3f39ec0857a811b37,32-5-W5,Alberta,"1000000",1937-11-02,Alberta Culture and Tourism,./0.png
-110.1041667,59.2625,IAFFQ,Fallingsand Point,Undetermined,,Point,Terrain Feature,CAPE,0c8495a1849c20c32073067aa2377fb0,118-1-W4,Alberta,"250000",1929-06-12,Alberta Culture and Tourism,./3.png
-114.6408333,53.5852778,IADEF,Fallis,Undetermined,,Hamlet,Populated Place,UNP,531991a6c6be11d892e2080020a0f4c9,23-53-5-W5,Alberta,"250000",1957-07-04,Alberta Culture and Tourism,./2.png
-119.6863889,54.0986111,IADDZ,Falls Creek,Undetermined,,Creek,Water Feature,RIV,0c83aa5a849c20c31bde3e8c1d9b50ed,59-12-W6,Alberta,"250000",1958-12-04,Alberta Culture and Tourism,./0.png
-113.8425,52.9583333,IADEB,Falun,Undetermined,,Hamlet,Populated Place,UNP,0c83aae3849c20c3302bde139cfcf1e7,10-46-27-W4,Alberta,"250000",1937-06-01,Alberta Culture and Tourism,./2.png
-113.7608333,53.0144444,IADEC,Falun Creek,Undetermined,,Creek,Water Feature,RIV,0c83aa9d849c20c326f378c12c64ac2c,46-26-W4,Alberta,"250000",1950-05-02,Alberta Culture and Tourism,./0.png
-119.5902778,53.8561111,IADED,Famm Creek,Undetermined,,Creek,Water Feature,RIV,0c83ab26849c20c31cb27020ff4ab6c2,56-11-W6,Alberta,"250000",1958-12-04,Alberta Culture and Tourism,./0.png
-117.1316667,51.9658333,IADEE,Farbus Mountain,Undetermined,,Mountain,Terrain Feature,MTN,5aea4e1cba3411d892e2080020a0f4c9,34-23-W5,Alberta,"50000",1928-12-31,Alberta Culture and Tourism,./3.png
-118.0627778,58.0822222,IADEG,Faria Creek,Undetermined,,Creek,Water Feature,RIV,0c83ab67849c20c3ab278d01d166d708,105-1-W5,Alberta,"250000",1944-11-06,Alberta Culture and Tourism,./0.png
-116.2880556,52.0736111,IAUGK,Farley Lake,Undetermined,,Lake,Water Feature,LAKE,1173478b849c20c38b3646adf3a58e99,28-36-10-W5,Alberta,"50000",2004-05-14,Alberta Culture and Tourism,./0.png
-114.5066667,53.7194445,IADEH,Farming Island,Undetermined,,Island,Terrain Feature,ISL,0c83abab849c20c32f85b0dfc6696ecb,3-55-4-W5,Alberta,"250000",1950-04-06,Alberta Culture and Tourism,./3.png
-113.7408333,52.4030556,IADEJ,Farrant,Undetermined,,Locality,Populated Place,UNP,0c83ac2c849c20c3b3296f8f0979b8c2,31-39-26-W4,Alberta,"50000",1937-06-01,Alberta Culture and Tourism,./2.png
-112.4127778,51.8825,IADEK,Farrell Creek,Undetermined,,Creek,Water Feature,RIV,0c83abeb849c20c32fd2761879e8a80c,33-18-W4,Alberta,"50000",1955-01-20,Alberta Culture and Tourism,./0.png
-114.7713889,55.9708333,IADEM,Farrell Lake,Undetermined,,Lake,Water Feature,LAKE,0cff8b99849c20c305b668fd684acf53,80-5-W5,Alberta,"250000",1954-09-02,Alberta Culture and Tourism,./0.png
-112.3297222,51.8716667,IADEL,Farrell Lake,Undetermined,,Lake,Water Feature,LAKE,0c83ac71849c20c364be69c8d5f6af51,33-17-W4,Alberta,"1000000",1955-01-20,Alberta Culture and Tourism,./0.png
-110.0,55.06,IADEN,Farrier Creek,Undetermined,,Creek,Water Feature,RIV,5b23fbbeba3411d892e2080020a0f4c9,70-1-W4,Alberta,"250000",1945-07-28,Alberta Culture and Tourism,./0.png
-113.4058333,50.6869444,IADEO,Farrow,Undetermined,,Locality,Populated Place,UNP,0c83acb1849c20c3a7d328913672e459,9-20-25-W4,Alberta,"250000",1957-05-02,Alberta Culture and Tourism,./2.png
-113.63333,53.633333,IARYV,Father Lacombe Chapel Provincial Historic Site (Developed),Undetermined,,Provincial Historic Site,Administrative Area,PARK,0c8a1418849c20c357282e4d9822809a,4-54-25-W4,Alberta,"1000000",1988-02-29,Alberta Culture and Tourism,./1.png
-115.6525,51.0819444,IADEP,Fatigue Creek,Undetermined,,Creek,Water Feature,RIV,0c83acf1849c20c3d26027c660ee804d,24-12-W5,Alberta,"50000",1957-05-02,Alberta Culture and Tourism,./0.png
-115.6944444,51.0374999,IBABA,Fatigue Lakes,Undetermined,,Lakes,Water Feature,LAKE,a63631b79b9311dd8a1d080020a0f4c9,,Alberta,"50000",2008-09-12,Alberta Culture and Tourism,./0.png
-115.6936111,51.0283334,IADEQ,Fatigue Mountain,Undetermined,,Mountain,Terrain Feature,MTN,7c2c3f99ba3411d892e2080020a0f4c9,24-13-W5,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./3.png
-115.6886111,51.0136111,IADER,Fatigue Pass,Undetermined,,Pass,Terrain Feature,VALL,7c384d8aba3411d892e2080020a0f4c9,24-13-W5,Alberta,"50000",1956-11-02,Alberta Culture and Tourism,./3.png
-119.4175,53.7922222,IADES,Faulk Creek,Undetermined,,Creek,Water Feature,RIV,0c83ad4a849c20c33b6e9a3283451372,55-10-W6,Alberta,"50000",1953-06-04,Alberta Culture and Tourism,./0.png
-118.4661111,53.5055556,IADET,Fault Creek,Undetermined,,Creek,Water Feature,RIV,0c83adcc849c20c326fa812fedf01d20,52-4-W6,Alberta,"50000",1946-06-04,Alberta Culture and Tourism,./0.png
-115.6275,55.3158333,IADEU,Faust,Undetermined,,Hamlet,Populated Place,UNP,0c83ad8b849c20c39a1e6549503d6440,16-73-11-W5,Alberta,"1000000",1945-12-08,Alberta Culture and Tourism,./2.png
-114.0947222,54.5405556,IADEW,Fawcett,Undetermined,,Hamlet,Populated Place,UNP,0c83ae0d849c20c38fd296b7b31645c1,16-64-1-W5,Alberta,"1000000",1945-12-08,Alberta Culture and Tourism,./2.png
-113.9166667,55.3116667,IADEX,Fawcett Lake,Undetermined,,Lake,Water Feature,LAKE,0c83ae4e849c20c3e214d0a120f82662,73-26-W4,Alberta,"1000000",1913-01-07,Alberta Culture and Tourism,./0.png
-114.2213889,55.2611111,IADEY,Fawcett River,Undetermined,,River,Water Feature,RIV,0cff8bd8849c20c3c4a9849c80c632f0,27-72-2-W5,Alberta,"1000000",1913-01-07,Alberta Culture and Tourism,./0.png
-114.0297222,54.0361111,IADEZ,Fawn Lake,Undetermined,,Locality,Populated Place,UNP,0c83ae90849c20c336e6a357f3e750cf,23-58-1-W5,Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./2.png
-116.1666667,51.3013889,IAQVQ,Fay Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,8b13c956c6cb11d892e2080020a0f4c9,,Alberta,"50000",1985-01-21,Alberta Culture and Tourism,./4.png
-111.5719444,52.1116667,IADFB,Federal,Undetermined,,Locality,Populated Place,UNP,0c83aed2849c20c310e631dc587bf7a2,19-36-11-W4,Alberta,"250000",1951-04-05,Alberta Culture and Tourism,./2.png
-113.3297222,53.9172223,IADFC,Fedorah,Undetermined,,Locality,Populated Place,UNP,0cff8c1b849c20c322ceca399b25962d,14-57-23-W4,Alberta,"250000",1950-05-02,Alberta Culture and Tourism,./2.png
-117.3652778,53.7466667,IADFD,Felix Creek,Undetermined,,Creek,Water Feature,RIV,0c83af54849c20c34b5cd1a7e9cfbe83,55-23-W5,Alberta,"250000",1946-09-18,Alberta Culture and Tourism,./0.png
-111.235,54.0019444,IADFE,Felix Lake,Undetermined,,Lake,Water Feature,LAKE,0c83af13849c20c30e1139a2d0ff92a4,11-58-9-W4,Alberta,"250000",1950-07-06,Alberta Culture and Tourism,./0.png
-117.2652778,53.2875,IADFF,Felton Creek,Undetermined,,Creek,Water Feature,RIV,0c83afd5849c20c346e162298eaa14c6,50-23-W5,Alberta,"250000",1944-05-30,Alberta Culture and Tourism,./0.png
-112.7483333,52.1397222,IADFG,Fenn,Undetermined,,Locality,Populated Place,UNP,0c83af95849c20c343ad5e098e83a6e3,35-36-20-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./2.png
-118.8180556,55.2686111,IAEPH,Ferguson Lake,Undetermined,,Lake,Water Feature,LAKE,0c8456d1849c20c3a460b0bf05e5d961,72-6-W6,Alberta,"250000",1952-05-01,Alberta Culture and Tourism,./0.png
-112.9716667,52.7658333,IAEPI,Ferintosh,Undetermined,,Village,Populated Place,VILG,7fdd0b67d05511d892e2080020a0f4c9,3-44-21-W4,Alberta,"1000000",1995-01-01,Alberta Culture and Tourism,./2.png
-112.8813889,52.9444445,IAEPJ,Ferlow Junction,Undetermined,,Locality,Populated Place,UNP,0c845755849c20c307e9afe29c1d50d5,6-46-20-W4,Alberta,"250000",1960-06-09,Alberta Culture and Tourism,./2.png
-114.2686111,53.1044444,IAEPL,Fern Creek,Undetermined,,Locality,Populated Place,UNP,0c8457d7849c20c3017ece98cf077001,32-47-2-W5,Alberta,"250000",1950-07-06,Alberta Culture and Tourism,./2.png
-113.9666667,54.1166666,IAEPK,Fernand Lake,Undetermined,,Lake,Water Feature,LAKE,0c845713849c20c39d24bf09a4d1d920,27-59-27-W4,Alberta,"50000",1954-06-03,Alberta Culture and Tourism,./0.png
-115.0738889,52.3683333,IAEPM,Ferrier,Undetermined,,Locality,Populated Place,UNP,0c845796849c20c39a00dc8093a37149,22-39-8-W5,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./2.png
-112.5672222,52.7461111,IAQPH,Ferry Point,Undetermined,,Bridge,Constructed Feature,ROAD,0c89f1a1849c20c3ff94121460736e57,32-43-18 4W,Alberta,"50000",1983-05-05,Alberta Culture and Tourism,./5.png
-114.1319444,49.0825,IAEPQ,Festubert Mountain,Undetermined,,Mountain,Terrain Feature,MTN,7c45e21bba3411d892e2080020a0f4c9,1-1-W5,Alberta,"250000",1924-03-31,Alberta Culture and Tourism,./3.png
-119.6925,53.8005556,IAEPR,Fetherstonhaugh Creek,Undetermined,,Creek,Water Feature,RIV,5360108dc6be11d892e2080020a0f4c9,56-12-W6,Alberta,"250000",1963-01-04,Alberta Culture and Tourism,./0.png
-119.8522222,53.7133333,IAAOP,Fetherstonhaugh Pass,Undetermined,,Pass,Terrain Feature,VALL,554265f3ba3411d892e2080020a0f4c9,54-13-W6,Alberta,"250000",1927-07-31,Alberta Culture and Tourism,./3.png
-116.7847222,53.4461111,IAEPS,Fickle Lake,Undetermined,,Lake,Water Feature,LAKE,0c845817849c20c3b17fa93c671f281c,"51,52-19,20-W5",Alberta,"250000",1957-10-03,Alberta Culture and Tourism,./0.png
-117.5061111,53.0291667,IAEPT,Fiddle Pass,Undetermined,,Pass,Terrain Feature,VALL,0c84589a849c20c3005ccf121b5447d6,47-24-W5,Alberta,"250000",1960-07-07,Alberta Culture and Tourism,./3.png
-117.745,53.1794445,IAEPU,Fiddle Peak,Undetermined,,Peak,Terrain Feature,MTN,0c84585a849c20c355ee8c33871d5dd9,48-26-W5,Alberta,"250000",1960-07-07,Alberta Culture and Tourism,./3.png
-117.78,53.1991667,IAEPV,Fiddle Range,Undetermined,,Range,Terrain Feature,MTN,0cff9529849c20c381aa86a4d5280fc8,"48,49-26-W5",Alberta,"250000",1956-08-02,Alberta Culture and Tourism,./3.png
-117.86,53.2308333,IAEPW,Fiddle River,Undetermined,,River,Water Feature,RIV,0c8458da849c20c399934edf5b0df85b,49-27-W5,Alberta,"250000",1956-08-02,Alberta Culture and Tourism,./0.png
-117.2441667,53.0725,IAEPX,Fidler,Undetermined,,Locality,Populated Place,UNP,0cff956b849c20c3f3acb5379e913265,24-47-23-W5,Alberta,"250000",1945-01-15,Alberta Culture and Tourism,./2.png
-110.4205556,59.1044444,IAFFT,Fidler Point,Undetermined,,Point,Terrain Feature,CAPE,0cff9896849c20c32076ce9a2fab5179,116-3-W4,Alberta,"1000000",1929-06-12,Alberta Culture and Tourism,./3.png
-111.9880556,54.7283333,IAEQB,Field Lake,Undetermined,,Lake,Water Feature,LAKE,0c84595c849c20c318f5196cc39127a7,66-14-W4,Alberta,"250000",1948-01-06,Alberta Culture and Tourism,./0.png
-114.4988889,53.1419444,IAEQD,Fifteen Lake,Undetermined,,Lake,Water Feature,LAKE,0c8459dd849c20c3515db5bfcadf747c,48-4-W5,Alberta,"50000",1957-12-05,Alberta Culture and Tourism,./0.png
-112.6688889,49.4936111,IAEQE,Fifteen Mile Butte,Undetermined,,Butte,Terrain Feature,MTN,0c84599c849c20c3e273db4d2c585603,6-20-W4,Alberta,"50000",1939-12-12,Alberta Culture and Tourism,./3.png
-117.9980556,52.8125,IATLQ,Fifth Lake,Undetermined,,Lake,Water Feature,LAKE,a557e0ecc6cb11d892e2080020a0f4c9,,Alberta,"50000",2002-09-21,Alberta Culture and Tourism,./0.png
-114.0038889,58.6508333,IAEQG,Fifth Meridian,Undetermined,,Hamlet,Populated Place,UNP,0c845a1d849c20c3dba85d6a0872cce6,24-111-1-W5,Alberta,"250000",1949-11-03,Alberta Culture and Tourism,./2.png
-113.5961111,56.5858333,IASVI,Fighting Creek,Undetermined,,Lake,Water Feature,LAKE,0cae1b5e849c20c376175125975ae3f7,34-87-23-W4,Alberta,"50000",1991-10-17,Alberta Culture and Tourism,./0.png
-113.5522222,56.5963889,IASTG,Fighting Lake,Undetermined,,Lake,Water Feature,LAKE,0cae0cea849c20c3df51f44ccba4ced4,2-88-23-W4,Alberta,"50000",1991-10-17,Alberta Culture and Tourism,./0.png
-112.6036111,54.4313889,IAEQK,Figure Lake,Undetermined,,Lake,Water Feature,LAKE,0c845a60849c20c3d4afe0f8b65e4eda,63-18-W4,Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./0.png
-113.0861111,57.6891667,IAEQL,Filion Creek,Undetermined,,Creek,Water Feature,RIV,0c845ae3849c20c3eb332b8bcb608416,100-19-W4,Alberta,"250000",1944-10-12,Alberta Culture and Tourism,./0.png
-112.0016667,49.8083334,IAEQM,Fincastle,Undetermined,,Locality,Populated Place,UNP,0c845aa1849c20c3e25426c83aa63f70,8-10-15-W4,Alberta,"250000",1939-12-12,Alberta Culture and Tourism,./2.png
-111.9819444,49.8291667,IAEQN,Fincastle Lake,Undetermined,,Lake,Water Feature,LAKE,0c845b65849c20c3d1e1ec39aa72d586,10-15-W4,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./0.png
-118.7741667,53.9219445,IAEQO,Findley Creek,Undetermined,,Creek,Water Feature,RIV,0c845b24849c20c3ce26797944cd28c6,57-6-W6,Alberta,"250000",1947-09-04,Alberta Culture and Tourism,./0.png
-110.6280556,49.4530556,IAEQP,Finn Coulee,Undetermined,,Coulee,Terrain Feature,VALL,0c845bea849c20c342a6201cb5d92fd6,,Alberta,"50000",1967-10-03,Alberta Culture and Tourism,./3.png
-112.0816667,51.1277778,IAEQQ,Finnegan,Undetermined,,Locality,Populated Place,UNP,0c845ba6849c20c349ecc52a146093a0,18-25-15-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./2.png
-110.5616667,50.0647222,IAEQR,Finns Lake,Undetermined,,Lake,Water Feature,LAKE,0c845c2c849c20c343e3ea0f65adfa39,12-13-5W,Alberta,"250000",1979-06-25,Alberta Culture and Tourism,./0.png
-114.5411111,50.3983333,IAEQT,Fir Creek,Undetermined,,Creek,Water Feature,RIV,0c845c6e849c20c3bba037c7b7b0d511,16-5-W5,Alberta,"50000",1943-11-29,Alberta Culture and Tourism,./0.png
-119.6108333,58.7041666,IAEQV,Fire Creek,Undetermined,,Creek,Water Feature,RIV,5c9e18aaba3411d892e2080020a0f4c9,112-10-W6,Alberta,"250000",1965-02-25,Alberta Culture and Tourism,./0.png
-110.2261111,56.4108333,IAEQW,Fire Point,Undetermined,,Point,Terrain Feature,CAPE,0c845caf849c20c30dd4e856ddd6dac3,85-2-W4,Alberta,"250000",1955-02-02,Alberta Culture and Tourism,./3.png
-111.3533333,57.7516667,IAEQU,Firebag River,Undetermined,,River,Water Feature,RIV,3ff0c91dba3411d892e2080020a0f4c9,101-9-W4,Alberta,"1000000",1944-12-09,Alberta Culture and Tourism,./0.png
-115.7613889,54.5775,IATXQ,First Creek,Undetermined,,Creek,Water Feature,RIV,0d0153bf849c20c391da60dfa8619ce7,33-64-12-W5,Alberta,"50000",2000-03-01,Alberta Culture and Tourism,./0.png
-111.5397222,57.6527778,IASKU,First Creek,Undetermined,,Creek,Water Feature,RIV,0caded22849c20c3ece1f51945491b4b,3-100-10-W4,Alberta,"50000",1991-09-04,Alberta Culture and Tourism,./0.png
-118.0205556,52.8222222,IATYX,First Lake,Undetermined,,Lake,Water Feature,LAKE,a53034a8c6cb11d892e2080020a0f4c9,,Alberta,"50000",2002-09-21,Alberta Culture and Tourism,./0.png
-111.269472,58.006739,IASLW,First Lake,Undetermined,,Lake,Water Feature,LAKE,0cadf35b849c20c36633381fdd6016a2,4-104-8-W4,Alberta,"50000",1989-06-02,Alberta Culture and Tourism,./0.png
-113.9825,49.071667,IATFH,First Oil Well in Western Canada National Historic Site,Undetermined,,National Historic Site,Administrative Area,PARK,74d6cf27ba3411d892e2080020a0f4c9,,Alberta,"1000000",2001-01-12,Parks Canada,./1.png
-116.655111,52.406333,IAEQX,First Range,Undetermined,,Range,Terrain Feature,MTN,0c845cf1849c20c3def6162590a632df,"38,39-18-W5",Alberta,"250000",1933-02-15,Alberta Culture and Tourism,./3.png
-114.5286111,50.9244445,IAERA,Fish Butte,Undetermined,,Butte,Terrain Feature,MTN,0c845d31849c20c3e77d8f76ca0338d2,23-4-W5,Alberta,"50000",1949-10-06,Alberta Culture and Tourism,./3.png
-114.0111111,50.905,IAERB,Fish Creek,Undetermined,,Creek,Water Feature,RIV,0c845db3849c20c361c9d6bfc40ec55a,25-22-1-W5,Alberta,"1000000",1940-01-19,Alberta Culture and Tourism,./0.png
-119.1077778,55.3,IAFBX,Fish Creek,Undetermined,,Creek,Water Feature,RIV,c5189da1d05211d892e2080020a0f4c9,2-73-8-W6,Alberta,"50000",1991-10-03,Alberta Culture and Tourism,./0.png
-117.5475,53.432222,IAERD,Fish Creek,Undetermined,,Creek,Water Feature,RIV,0c845df5849c20c3abb802fc5dbd3292,51-25-W5,Alberta,"250000",1956-08-02,Alberta Culture and Tourism,./0.png
-112.2108333,51.3827778,IAERC,Fish Creek,Undetermined,,Creek,Water Feature,RIV,0c845d72849c20c3b12b5d4eb8868ef6,28-16-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./0.png
-114.0583333,50.9216667,IAFBY,Fish Creek Provincial Park,Undetermined,,Provincial Park,Administrative Area,PARK,9dec510ed05411d892e2080020a0f4c9,"22,23-1-W5",Alberta,"1000000",1986-12-31,Alberta Culture and Tourism,./1.png
-115.2444444,54.2047222,IAERT,Fish Lake,Undetermined,,Lake,Water Feature,LAKE,0c84609c849c20c32d423ffe77c5b3b3,60-9-W5,Alberta,"250000",1958-01-16,Alberta Culture and Tourism,./0.png
-119.4619444,56.7205556,IAERU,Fish Lake,Undetermined,,Lake,Water Feature,LAKE,0c84605c849c20c35e86d242a85d6288,"13,14-89-10-W6",Alberta,"50000",1976-03-12,Alberta Culture and Tourism,./0.png
-114.0069444,49.3394444,IAERQ,Fish Lake,Undetermined,,Lake,Water Feature,LAKE,0c845f93849c20c3a82e9705643b51d5,36-4-1-W5,Alberta,"250000",1941-08-14,Alberta Culture and Tourism,./0.png
-111.3555556,52.6794444,IAERR,Fish Lake,Undetermined,,Lake,Water Feature,LAKE,0c846019849c20c307a8c365a0b1db15,2-43-10-W4,Alberta,"250000",1968-06-28,Alberta Culture and Tourism,./0.png
-116.1930556,51.6441666,IAERV,Fish Lakes,Undetermined,,Lakes,Water Feature,LAKE,0c8460de849c20c33100a396493c2e24,31-16-W5,Alberta,"50000",1960-11-03,Alberta Culture and Tourism,./0.png
-114.3861111,50.7583333,IAERG,Fisher Creek,Undetermined,,Creek,Water Feature,RIV,0c845e36849c20c33026cd5aa61574db,5-21-3-W5,Alberta,"250000",1940-01-19,Alberta Culture and Tourism,./0.png
-111.1036111,54.7252778,IAERF,Fisher Creek,Undetermined,,Creek,Water Feature,RIV,0c845e79849c20c350722a499b40c9d7,23-66-8-W4,Alberta,"1000000",1951-02-07,Alberta Culture and Tourism,./0.png
-114.1727778,53.0580556,IAERH,Fisher Home,Undetermined,,Locality,Populated Place,UNP,0c845efa849c20c3bcdc152262f22265,14-47-2-W5,Alberta,"250000",1950-07-06,Alberta Culture and Tourism,./2.png
-115.03,50.8144445,IAERI,Fisher Peak,Undetermined,,Peak,Terrain Feature,MTN,0c845eba849c20c3d2acdb4cfcb431fc,21-8-W5,Alberta,"250000",1924-03-31,Alberta Culture and Tourism,./3.png
-115.0333333,50.8833333,IAERJ,Fisher Range,Undetermined,,Range,Terrain Feature,MTN,0c845f51849c20c3848b775ee9ddf50a,"22,23-8-W5",Alberta,"250000",1924-03-31,Alberta Culture and Tourism,./3.png
-110.2822222,59.1680555,IAFFU,Fishing Creek,Undetermined,,Creek,Water Feature,RIV,0c8496f5849c20c32b169183a409af4a,117-2-W4,Alberta,"250000",1929-06-12,Alberta Culture and Tourism,./0.png
-110.2197222,53.8988889,IAERP,Fishing Lake,Undetermined,,Lake,Water Feature,LAKE,0c845fd5849c20c330ecb47314177bb2,57-2-W4,Alberta,"1000000",1940-05-21,Alberta Culture and Tourism,./0.png
-110.1544444,54.9825,IAERO,Fishing Lake Metis Settlement,Undetermined,,Metis Settlement,Populated Place,UNP,695f7220d05511d892e2080020a0f4c9,57-2-W4,Alberta,"50000",1990-07-05,Alberta Culture and Tourism,./2.png
-114.0613889,58.6833333,IAERY,Fitz Creek,Undetermined,,Creek,Water Feature,RIV,0c84611e849c20c3977dc691fb60cbc7,111-1-W5,Alberta,"250000",1944-07-12,Alberta Culture and Tourism,./0.png
-112.0536111,53.5436111,IAERX,Fitzallen,Undetermined,,Locality,Populated Place,UNP,0c84615f849c20c339d1223de5171ce6,6-53-14-W4,Alberta,"250000",1950-05-02,Alberta Culture and Tourism,./2.png
-111.6055556,59.8616666,IAERZ,Fitzgerald,Undetermined,,Hamlet,Populated Place,UNP,0cff95ac849c20c3822e10af0ea37e1e,125-10-W4,Alberta,"250000",1944-11-28,Alberta Culture and Tourism,./2.png
