INCIDEN_NO,INCIDEN_TY,LOCATION,LSD,SECTION,TOWNSHIP,RANGE,MERIDIAN,LICENCE_NO,LICENCE_TY,INCI_DATE,NOTIF_DATE,COMPLE_DAT,SOURCE,CAUSE_CATG,CAUSE_TYPE,FAIL_TYPE,STRIKE_ARE,FIELD_CEN,LIC_BA_ID,LICENSEE,INJURY,FATALITY,JURISD_CAT,JURISDICT,OFFSITE,SENSI_AREA,CSUFILENO,REVIEWCLOS,REVCLOSDES,PUB_AFFECT,ENV_AFFECT,WILD_AFFEC,AREA_AFFEC,PUB_EVACUA,CLEANUP_DA,PIPE_LIC,PIPE_NUM,PIPE_DAMAG,PIPE_FAIL,PIPE_DIAM,PIPE_GRADE,PIPE_THICK,SEG_LENGTH,SEG_STATUS,CROSS_TYPE,PIPE_TYPE,PIP_MATERL,PIPE_MAOP,STRESSLEVL,JOINTMETHD,EXT_COAT,INT_PROTEC,SUB_REL_1,VOL_REL_1,VOL_REC_1,VOL_UNIT_1,SUB_REL_2,VOL_REL_2,VOL_REC_2,VOL_UNIT_2,SUB_REL_3,VOL_REL_3,VOL_REC_3,VOL_UNIT_3,SUB_REL_4,VOL_REL_4,VOL_REC_4,VOL_UNIT_4,SUB_REL_5,VOL_REL_5,VOL_REC_5,VOL_UNIT_5,SUB_REL_6,VOL_REL_6,VOL_REC_6,VOL_UNIT_6,SUB_REL_7,VOL_REL_7,VOL_REC_7,VOL_UNIT_7,icon_url
"20140589",Release,12-23-067-11W5,"12","23","67","11","5","0111470",Well Licence,2014/03/10,2014/03/13,2014/05/08,Oil Well,Equipment Failure,Mechanical/Strctural,Line Failure,SWANH,St. Albert,A2PZ,KinMerc Oil & Gas Inc.,0.000000000000000,0.000000000000000,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2014/04/12,,,,,,,,,,,,,,,,,,Crude Oil,0.50000000000,0.50000000000,m3,Salt/Produced Water,9.20000000000,9.20000000000,m3,Waste,0.00000000000,0.30000000000,m3,,,,,,,,,,,,,,,,,./0.png
"20063054",Release,14-24-067-11W5,"14","24","67","11","5","9352",Pipeline Licence,2006/12/06,2006/12/06,2007/05/03,Multiphase Pipeline,Equipment Failure,Internal corrosion,Corrosion Internal,SWANH,St. Albert,0K29,Devon Canada Corporation,,,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,2006/12/07,"248939","23",Leak,Y,88.900000000000006,"3592",4.800000000000000,0.120000000000000,Permitted,,Z245.1,Steel,8200.000000000000000,"21",Welded,YJ,Uncoated,Fresh Water,0.50000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19761266",Release,01-25-067-11W5,"1","25","67","11","5","9101",Pipeline Licence,1976/10/04,1976/10/04,1978/06/27,Water Pipeline,Conversion,Conversion,Corrosion Internal,SWANH,St. Albert,"0006",Home Oil Company Limited,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1978/06/27,"38028","2",Leak,N,88.900000000000006,000B,5.490000000000000,,Operating,,,,,,,,,Salt/Produced Water,3.00000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20013112",Release,02-25-067-11W5,"2","25","67","11","5","0020346",Well Licence,2001/12/09,2001/12/09,2001/12/12,Service Well,Conversion,Conversion,Valve Failure,SWANH,St. Albert,"0006",Home Oil Company Limited,0.000000000000000,0.000000000000000,,,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,2001/12/12,,,,,,,,,,,,,,,,,,Salt/Produced Water,60.00000000000,59.90000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20031639",Release,02-25-067-11W5,"2","25","67","11","5","14573",Pipeline Licence,2003/07/06,2003/07/07,2003/08/20,Water Pipeline,Equipment Failure,Internal corrosion,Corrosion Internal,SWANH,ST. ALBERT,"0006",Home Oil Company Limited,0.000000000000000,0.000000000000000,Crown,Crown Any Area,Y,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,2003/07/07,"68082","72",Leak,N,88.900000000000006,"2901",4.780000000000000,0.990000000000000,Operating,,Z245.1,Steel,20680.000000000000000,"66",Welded,Extruded polyethylene - two layer,Expanded Poly,Salt/Produced Water,10.00000000000,9.50000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20120602",Release,02-25-067-11W5,"2","25","67","11","5","14573",Pipeline Licence,2012/03/15,2012/03/16,2013/01/25,Water Pipeline,Equipment Failure,Internal corrosion,Corrosion Internal,SWANH,St. Albert,0K29,Devon Canada Corporation,0.000000000000000,0.000000000000000,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2012/03/30,"68082","72",Leak,N,88.900000000000006,"2901",4.780000000000000,0.990000000000000,Operating,,Z245.1,Steel,20680.000000000000000,"66",Welded,,Expanded Poly,Salt/Produced Water,0.50000000000,0.50000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20071404",Release,04-26-067-11W5,"4","26","67","11","5","0122556",Well Licence,2007/06/07,2007/06/07,2007/06/12,Oil Well,Operator Error,Accidental,Tank Overflow,SWANH,St. Albert,0R89,Signalta Resources Limited,,,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,2007/06/07,,,,,,,,,,,,,,,,,,Crude Oil,6.20000000000,6.20000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19870074",Release,02-36-067-11W5,"2","36","67","11","5","10469",Pipeline Licence,1987/01/14,1987/01/14,1987/01/14,Multiphase Pipeline,Conversion,Conversion,Corrosion External,SWANH,St. Albert,"0006",Home Oil Company Limited,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1987/01/14,"47508","4",Leak,N,88.900000000000006,000B,3.180000000000000,,Operating,,,,,,,,,Salt/Produced Water,1.00000000000,1.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19870088",Release,02-36-067-11W5,"2","36","67","11","5","10469",Pipeline Licence,1987/01/17,1987/01/17,1987/01/20,Multiphase Pipeline,Conversion,Conversion,Corrosion External,SWANH,St. Albert,"0006",Home Oil Company Limited,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1987/01/20,"47508","4",Leak,Y,88.900000000000006,000B,3.180000000000000,,Operating,,,,,,,,,Fresh Water,1.00000000000,1.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20131419",Release,03-36-067-11W5,"3","36","67","11","5","44491",Facility Licence,2013/07/23,2013/07/23,2014/02/19,Crude Oil Group Battery,Operator Error,Oversight,Operator Error,SWANH,St. Albert,A2J6,Crescent Point Energy Corp.,,,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,2013/07/26,,,,,,,,,,,,,,,,,,Crude Oil,0.50000000000,0.40000000000,m3,Waste,0.00000000000,3.00000000000,m3,,,,,,,,,,,,,,,,,,,,,./0.png
"20182172",Release,03-36-067-11W5,"3","36","67","11","5","44491",Facility Licence,2018/06/28,2018/06/28,,Crude Oil Group Battery,Equipment Failure,Malfunction,,SWANH,St. Albert,A2J6,Crescent Point Energy Corp.,,,Crown,Crown Any Area,Y,N,"03499",Ongoing remediation referred to C&L,Ongoing remediation that has been referred to C&L,No affect/Normal Notification,Air/Land,No affect,over 100 but less than 1000 square meters,,2020/02/03,,,,,,,,,,,,,,,,,,Contaminated Surface Water,0.00000000000,1.50000000000,m3,Crude Oil,2.00000000000,0.50000000000,m3,Fresh Water,0.00000000000,4.00000000000,m3,Gas Production (Raw),10.00000000000,0.00000000000,103 m3,Salt/Produced Water,1.00000000000,0.00000000000,m3,Waste,0.00000000000,251.08000000000,m3,,,,,./0.png
"20160372",Release,13-16-068-08W5,"13","16","68","8","5","0357388",Well Licence,2016/02/05,2016/02/06,2016/02/25,Service Well,Operator Error,Accidental,Flange Loose,SWANH,St. Albert,A74X,Aspenleaf Energy Limited,0.000000000000000,0.000000000000000,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2016/02/06,,,,,,,,,,,,,,,,,,Fresh Water,0.00000000000,2.00000000000,m3,Salt/Produced Water,1.00000000000,1.00000000000,m3,,,,,,,,,,,,,,,,,,,,,./0.png
"19910421",Release,02-17-068-08W5,"2","17","68","8","5","0027758",Well Licence,1991/03/10,1991/03/10,1991/03/21,Oil Well,Conversion,Conversion,Stuffing Box,SWANH,St. Albert,0RA3,Pengrowth Corporation,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,N,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1991/03/21,,,,,,,,,,,,,,,,,,Crude Oil,1.00000000000,1.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19850390",Release,10-17-068-08W5,"10","17","68","8","5","0052735",Well Licence,1985/03/18,1985/03/18,1994/01/27,Oil Well,Conversion,Conversion,Stuffing Box,SWANH,St. Albert,0RA3,Pengrowth Corporation,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,N,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1994/01/27,,,,,,,,,,,,,,,,,,Crude Oil,1.00000000000,1.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20121397",Release,10-17-068-08W5,"10","17","68","8","5","14739",Facility Licence,2012/07/03,2012/07/05,2012/07/18,Oil/Bitumen Satellite,Equipment Failure,Malfunction,Valve Failure,SWANH,St. Albert,A0T4,Arcan Resources Ltd.,0.000000000000000,0.000000000000000,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2012/07/03,,,,,,,,,,,,,,,,,,Crude Oil,0.60000000000,0.50000000000,m3,Waste,0.00000000000,1.00000000000,m3,,,,,,,,,,,,,,,,,,,,,./0.png
"20182825",Release,10-17-068-08W5,"10","17","68","8","5","14739",Facility Licence,2018/09/01,2018/09/01,2019/02/04,Oil/Bitumen Satellite,Operator Error,Non-procedural,Operator Error,SWANH,St. Albert,A74X,Aspenleaf Energy Limited,0.000000000000000,0.000000000000000,Crown,Crown Any Area,N,N,,No Remediation,No Remediation required,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2019/02/01,,,,,,,,,,,,,,,,,,Contaminated Surface Water,0.00000000000,8.00000000000,m3,Crude Oil,5.00000000000,5.00000000000,m3,Fresh Water,0.00000000000,30.00000000000,m3,,,,,,,,,,,,,,,,,./0.png
"19830065",Release,10-19-068-08W5,"10","19","68","8","5",,,1983/01/20,1983/01/20,1983/09/23,Crude Oil Group Battery,Conversion,Conversion,Treater,SWANH,St. Albert,"0060",BP Canada Energy Company,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1983/09/23,,,,,,,,,,,,,,,,,,Crude Oil,1.00000000000,1.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19972649",Release,10-19-068-08W5,"10","19","68","8","5",,,1997/08/19,1997/08/19,1997/09/08,Pump Station,Conversion,Conversion,Pipeline Pump,SWANH,St. Albert,"0156",Federated Pipe Lines Ltd.,0.000000000000000,0.000000000000000,Crown,Crown Whitecourt,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1997/09/08,,,,,,,,,,,,,,,,,,Crude Oil,6.00000000000,6.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19981993",Release,10-19-068-08W5,"10","19","68","8","5","0045325",Well Licence,1998/07/29,1998/07/29,1998/10/05,Crude Oil Group Battery,Conversion,Conversion,Equipment Failure,SWANH,St. Albert,"0096",Rigel Oil & Gas Ltd.,0.000000000000000,0.000000000000000,,,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1998/10/05,,,,,,,,,,,,,,,,,,Crude Oil,12.00000000000,12.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19991408",Release,10-19-068-08W5,"10","19","68","8","5",,,1999/06/25,1999/06/25,1999/07/05,Crude Oil Group Battery,Conversion,Conversion,Treater,SWANH,St. Albert,0PG9,Response Energy Corporation,0.000000000000000,0.000000000000000,,,N,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1999/07/05,,,,,,,,,,,,,,,,,,Crude Oil,10.00000000000,5.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20052933",Release,10-19-068-08W5,"10","19","68","8","5","14740",Facility Licence,2005/12/02,2005/12/02,2006/01/05,Crude Oil Group Battery,Operator Error,Oversight,Fire,SWANH,St. Albert,A0T4,Arcan Resources Ltd.,1.000000000000000,0.000000000000000,,,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2005/12/07,,,,,,,,,,,,,,,,,,Crude Oil,0.50000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20111162",Release,10-19-068-08W5,"10","19","68","8","5","14740",Facility Licence,2011/06/04,2011/06/04,2011/07/13,Crude Oil Group Battery,Equipment Failure,Mechanical/Strctural,Pump Failure,SWANH,St. Albert,A0T4,Arcan Resources Ltd.,0.000000000000000,0.000000000000000,Crown,Crown Any Area,Y,N,,,,No affect/Normal Notification,Flowing Water,No affect,over 100 but less than 1000 square meters,0.000000000000000,2011/06/05,,,,,,,,,,,,,,,,,,Salt/Produced Water,25.00000000000,15.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20172237",Release,10-19-068-08W5,"10","19","68","8","5","14740",Facility Licence,2017/07/11,2017/07/11,2018/10/04,Crude Oil Group Battery,Operator Error,Oversight,Operator Error,SWANH,St. Albert,A74X,Aspenleaf Energy Limited,0.000000000000000,0.000000000000000,Crown,Crown Any Area,Y,N,,Remediation to Guidelines,Remediation concluded to applicable guidelines,No affect/Normal Notification,Air/Land,No affect,over 1000 square meters,0.000000000000000,2017/10/10,,,,,,,,,,,,,,,,,,Crude Oil,18.70000000000,18.70000000000,m3,Fresh Water,0.00000000000,187.60000000000,m3,Salt/Produced Water,3.30000000000,3.30000000000,m3,Waste,0.00000000000,11.00000000000,m3,,,,,,,,,,,,,./0.png
"20162349",Release,12-19-068-08W5,"12","19","68","8","5","20849",Pipeline Licence,2016/08/17,2016/08/18,2017/01/25,Water Pipeline,Procedural or Design,Construction,Construction Deficiency,SWANH,St. Albert,A74X,Aspenleaf Energy Limited,0.000000000000000,0.000000000000000,Crown,Crown Any Area,N,N,,No Remediation,No Remediation required,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2016/08/22,"301721","19",Rupture,,95.000000000000000,"150",9.000000000000000,1.090000000000000,Operating,Creek Crossing,FPLP,Composite,2070.000000000000000,"0",Mechanical Coupling,,Uncoated,Salt/Produced Water,0.12000000000,0.12000000000,m3,Waste,0.00000000000,7.00000000000,m3,,,,,,,,,,,,,,,,,,,,,./0.png
"19820807",Release,04-21-068-08W5,"4","21","68","8","5","0074492",Well Licence,1982/08/25,1982/08/25,1983/06/21,Oil Well,Conversion,Conversion,Dike Inadequate,SWANH,St. Albert,0RA3,Pengrowth Corporation,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1983/06/21,,,,,,,,,,,,,,,,,,Crude Oil,2.00000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20163062",Release,04-21-068-08W5,"4","21","68","8","5","0480403",Well Licence,2016/10/17,2016/10/18,2017/08/25,Oil Well,Operator Error,Accidental,Valve Leak,SWANH,St. Albert,A74X,Aspenleaf Energy Limited,,,Crown,Crown Any Area,N,N,,Remediation not requiring sampling,Remediation where no confirmatory sampling require,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,2016/10/20,,,,,,,,,,,,,,,,,,Drilling Mud (HC Based),0.50000000000,0.50000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20170126",Release,04-21-068-08W5,"4","21","68","8","5","0480403",Well Licence,2017/01/11,2017/01/11,2018/10/04,Suspended Well,Operator Error,Oversight,Fire,SWANH,St. Albert,A74X,Aspenleaf Energy Limited,0.000000000000000,0.000000000000000,Crown,Crown Any Area,N,N,,Remediation to Guidelines,Remediation concluded to applicable guidelines,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2017/03/30,,,,,,,,,,,,,,,,,,Crude Oil,0.10000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19900902",Release,02-28-068-08W5,"2","28","68","8","5","0094642",Well Licence,1990/06/07,1990/06/07,1990/08/21,Service Well,Conversion,Conversion,Stuffing Box,SWANH,St. Albert,0RA3,Pengrowth Corporation,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,N,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1990/08/21,,,,,,,,,,,,,,,,,,Salt/Produced Water,1.00000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19820132",Release,04-28-068-08W5,"4","28","68","8","5","0079868",Well Licence,1982/02/09,1982/02/09,1983/09/23,Gas Well,Conversion,Conversion,Stuffing Box,SWANH,St. Albert,0PG9,Response Energy Corporation,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1983/09/23,,,,,,,,,,,,,,,,,,Crude Oil,2.00000000000,1.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20020031",Release,04-28-068-08W5,"4","28","68","8","5","20849",Pipeline Licence,2002/01/03,2002/01/03,2002/01/03,Water Pipeline,Conversion,Conversion,Corrosion External,SWANH,St. Albert,0RA3,Pengrowth Corporation,0.000000000000000,0.000000000000000,,,N,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,2002/01/03,"107528","8",Leak,N,60.299999999999997,X42,3.910000000000000,0.050000000000000,Operating,,5LX,Steel,25180.000000000000000,"67",Welded,,Uncoated,Salt/Produced Water,4.50000000000,3.50000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20140660",Release,04-28-068-08W5,"4","28","68","8","5","0459471",Well Licence,2014/03/21,2014/03/21,2015/02/26,Suspended Well,Equipment Failure,Malfunction,Valve Leak,SWANH,St. Albert,A0T4,Arcan Resources Ltd.,2.000000000000000,,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,,,,,,,,,,,,,,,,,,,Propane,0.50000000000,0.00000000000,103 m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19943214",Release,12-28-068-08W5,"12","28","68","8","5","15772",Pipeline Licence,1994/10/14,1994/10/14,1997/07/21,Multiphase Pipeline,Conversion,Conversion,Earth Movement,SWANH,St. Albert,0R63,Ranchmen's Resources Ltd.,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Flowing Water,Conversion from ENV system,Conversion from ENV system,,1997/07/21,"74082","42",Leak,N,88.900000000000006,"2901",3.180000000000000,1.100000000000000,Operating,,Z245.3,Steel,6890.000000000000000,"33",Welded,,Uncoated,Crude Oil,5.50000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20160156",Release,15-28-068-08W5,"15","28","68","8","5",,,2016/01/20,2016/01/20,2016/02/09,,Operator Error,Oversight,,SWANH,St. Albert,,UNKNOWN,0.000000000000000,0.000000000000000,Crown,Crown Any Area,Y,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2016/01/20,,,,,,,,,,,,,,,,,,Salt/Produced Water,0.20000000000,0.50000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19871376",Release,07-29-068-08W5,"7","29","68","8","5","15772",Pipeline Licence,1987/10/18,1987/10/18,1988/10/13,Multiphase Pipeline,Conversion,Conversion,Construction Deficiency,SWANH,St. Albert,0R63,Ranchmen's Resources Ltd.,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Flowing Water,Conversion from ENV system,Conversion from ENV system,,1988/10/13,"74082","42",Leak,N,88.900000000000006,"0290",3.180000000000000,,Operating,,,,,,,,,Crude Oil,8.00000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19810413",Release,10-29-068-08W5,"10","29","68","8","5","0087419",Well Licence,1981/05/11,1981/05/11,1994/01/27,Oil Well,Conversion,Conversion,Separator,SWANH,St. Albert,0RA3,Pengrowth Corporation,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,N,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1994/01/27,,,,,,,,,,,,,,,,,,Crude Oil,8.00000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"19770722",Release,10-30-068-08W5,"10","30","68","8","5","0043343",Well Licence,1977/06/22,1977/06/22,1994/01/27,Oil Well,Conversion,Conversion,Stuffing Box,SWANH,St. Albert,0RA3,Pengrowth Corporation,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1994/01/27,,,,,,,,,,,,,,,,,,Crude Oil,3.00000000000,2.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20160576",Release,04-31-068-08W5,"4","31","68","8","5","0021797",Well Licence,2016/02/29,2016/02/29,2016/03/17,Service Well,Equipment Failure,Mechanical/Strctural,Equipment Failure,SWANH,St. Albert,A5R5,Pengrowth Energy Corporation,0.000000000000000,0.000000000000000,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,over 100 but less than 1000 square meters,0.000000000000000,2016/03/01,,,,,,,,,,,,,,,,,,Salt/Produced Water,2.00000000000,0.00000000000,m3,Waste,0.00000000000,27.00000000000,m3,,,,,,,,,,,,,,,,,,,,,./0.png
"19770820",Release,10-31-068-08W5,"10","31","68","8","5","0021186",Well Licence,1977/08/01,1977/08/01,1994/01/27,Oil Well,Conversion,Conversion,Stuffing Box,SWANH,St. Albert,0FW6,ConocoPhillips Canada Resources Corp.,0.000000000000000,0.000000000000000,Crown,Crown Slave Lake,Y,N,,,,Conversion from ENV system,Air/Land,Conversion from ENV system,Conversion from ENV system,,1994/01/27,,,,,,,,,,,,,,,,,,Crude Oil,2.00000000000,0.00000000000,m3,,,,,,,,,,,,,,,,,,,,,,,,,./0.png
"20081375",Release,10-31-068-08W5,"10","31","68","8","5","4597",Pipeline Licence,2008/06/09,2008/06/09,2008/09/03,Multiphase Pipeline,Equipment Failure,External corrosion,Corrosion External,SWANH,St. Albert,0RA3,Pengrowth Corporation,,,Crown,Crown Any Area,Y,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,,2008/06/09,"12851","33",Leak,N,88.900000000000006,UUUU,5.490000000000000,0.850000000000000,Abandoned,,UUUUUU,Steel,0.000000000000000,"0",Welded,YJ,Uncoated,Crude Oil,0.10000000000,0.30000000000,m3,Gas Production (Raw),0.10000000000,0.00000000000,103 m3,Salt/Produced Water,0.10000000000,0.30000000000,m3,,,,,,,,,,,,,,,,,./0.png
"20091319",Release,10-31-068-08W5,"10","31","68","8","5","4597",Pipeline Licence,2009/07/02,2009/07/02,2009/09/16,Multiphase Pipeline,Procedural or Design,Construction,Mechanical Pipe Damage,SWANH,St. Albert,0RA3,Pengrowth Corporation,0.000000000000000,0.000000000000000,Crown,Crown Any Area,N,N,,,,No affect/Normal Notification,Air/Land,No affect,100 square meters or less,0.000000000000000,2009/07/17,"12828","6",Leak,N,88.900000000000006,H40,3.960000000000000,1.960000000000000,Operating,,5A,Steel,3100.000000000000000,"0",Welded,YJ,Uncoated,Crude Oil,0.40000000000,0.40000000000,m3,Salt/Produced Water,0.10000000000,0.10000000000,m3,Waste,0.00000000000,150.00000000000,m3,,,,,,,,,,,,,,,,,./0.png
