X,Y,X,Y,Licence,CompName,Latitude,Longitude,KBE,GroundElev,SurfLoc,EDCT,RatingLev,LicStatus,LicStatDat,OpSurvProv,auxiliary_,icon_url
-115.485093,54.837386,,,"0018093",Canadian Natural Resources Limited(0HE9),54.837386000000002,-115.485093000000006,1058.599999999999909,1054.900000000000091,02:32:06.000,BWL,J,Suspension,27 Dec 2007,,,
-115.459274,54.772394,,,"0018097",Canadian Natural Resources Limited(0HE9),54.772393999999998,-115.459273999999994,1139.599999999999909,1136.299999999999955,10:04:06.000,BWL,J,Abandoned,07 Jan 2005,,,./1.png
-115.485405,54.794587,,,"0018098",Canadian Natural Resources Limited(0HE9),54.794587000000000,-115.485405000000000,1043.000000000000000,1039.400000000000091,02:17:06.000,BWL,J,Issued,13 Nov 1959,,,
-115.497985,54.939683,,,"0018162",Acquisition Oil Corp.(A7N3),54.939683000000002,-115.497985000000000,1045.200000000000045,1045.200000000000045,04:05:06.000,BWL,J,Suspension,28 Dec 2006,,,
-115.421031,54.823757,,,"0018177",Canadian Natural Resources Limited(0HE9),54.823757000000001,-115.421030999999999,932.100000000000023,928.700000000000045,04:26:06.000,BWL,J,Suspension,27 Dec 2007,,,
-115.396334,54.75765,,,"0018180",Canadian Natural Resources Limited(0HE9),54.757649999999998,-115.396333999999996,1184.000000000000000,1199.099999999999909,10:35:06.000,BWL,J,Issued,25 Nov 1959,,,
-115.523008,54.735662,,,"0018182",Canadian Natural Resources Limited(0HE9),54.735661999999998,-115.523008000000004,1188.400000000000091,1184.099999999999909,02:25:06.000,BWL,J,Suspension,28 Dec 2007,,,
-115.421436,54.794256,,,"0018216",ExxonMobil Canada Ltd.(0057),54.794255999999997,-115.421436000000000,1033.900000000000091,1030.799999999999955,04:14:06.000,BWL,J,RecExempt,31 Dec 1998,,,./0.png
-115.3593,54.815345,,,"0018217",Canadian Natural Resources Limited(0HE9),54.815345000000001,-115.359300000000005,968.200000000000045,962.899999999999977,10:19:06.000,BWL,J,Amended,12 Jun 1997,,,
-115.3593,54.815345,,,"0018217",Canadian Natural Resources Limited(0HE9),54.815345000000001,-115.359300000000005,968.200000000000045,962.899999999999977,10:19:06.000,BWL,J,Amended,12 Jun 1997,,,
-115.243857,54.95411,,,"0018233",ACCEL Canada Holdings Limited(A7ND),54.954110000000000,-115.243857000000006,835.200000000000045,831.799999999999955,04:12:06.000,BWL,J,Issued,02 Dec 1959,,,
-115.548329,54.983079,,,"0018267",Paramount Resources Ltd.(0AW4),54.983078999999996,-115.548328999999995,869.299999999999955,865.000000000000000,04:24:06.000,BWL,J,RecExempt,17 Jan 1960,,,./0.png
-115.523411,54.964959,,,"0018273",BP Canada Energy Group ULC(A62D),54.964959000000000,-115.523410999999996,921.100000000000023,921.100000000000023,13:07:06.000,BWL,J,RecExempt,01 Mar 1960,,,./0.png
-115.497978,54.968771,,,"0018277",Paramount Resources Ltd.(0AW4),54.968770999999997,-115.497978000000003,906.799999999999955,902.500000000000000,04:17:06.000,BWL,J,RecExempt,17 Jan 1960,,,./0.png
-115.43497,54.823349,,,"0018330",Canadian Natural Resources Limited(0HE9),54.823349000000000,-115.434970000000007,937.299999999999955,932.399999999999977,02:27:06.000,BWL,J,Suspension,16 Jun 2016,,,
-115.459285,54.793851,,,"0018381",Canadian Natural Resources Limited(0HE9),54.793850999999997,-115.459284999999994,1029.599999999999909,1025.000000000000000,02:16:06.000,BWL,J,Suspension,31 Jul 2019,,,
-115.472576,54.83021,,,"0018382",Canadian Natural Resources Limited(0HE9),54.830210000000001,-115.472576000000004,1009.500000000000000,1005.500000000000000,12:28:06.000,BWL,J,Issued,23 Dec 1959,,,
-115.447404,54.823445,,,"0018398",Canadian Natural Resources Limited(0HE9),54.823445000000000,-115.447404000000006,950.700000000000045,946.399999999999977,04:27:06.000,BWL,J,Suspension,01 Apr 2013,,,
-115.409362,54.743223,,,"0018399",Canadian Natural Resources Limited(0HE9),54.743223000000000,-115.409362000000002,1252.400000000000091,1252.400000000000091,12:26:06.000,BWL,J,Suspension,01 Nov 2007,,,
-115.396741,54.750453,,,"0018400",Canadian Natural Resources Limited(0HE9),54.750453000000000,-115.396741000000006,1264.000000000000000,1264.000000000000000,02:35:06.000,BWL,J,Suspension,24 Oct 2019,,,
-115.43454,54.757711,,,"0018401",Canadian Natural Resources Limited(0HE9),54.757711000000000,-115.434539999999998,1273.500000000000000,1269.799999999999955,12:34:06.000,BWL,J,Suspension,16 Apr 2016,,,
-115.434551,54.743228,,,"0018402",Canadian Natural Resources Limited(0HE9),54.743228000000002,-115.434550999999999,1217.099999999999909,1213.400000000000091,12:27:06.000,BWL,J,Issued,30 Dec 1959,,,
-115.498738,54.7864,,,"0018426",Canadian Natural Resources Limited(0HE9),54.786400000000000,-115.498738000000003,1129.900000000000091,1125.900000000000091,12:08:06.000,BWL,J,Issued,31 Dec 1959,,,
-115.447158,54.772394,,,"0018430",Canadian Natural Resources Limited(0HE9),54.772393999999998,-115.447158000000002,1180.200000000000045,1175.599999999999909,12:03:06.000,BWL,J,Issued,31 Dec 1959,,,
-115.485399,54.779624,,,"0018431",Canadian Natural Resources Limited(0HE9),54.779623999999998,-115.485399000000001,1096.400000000000091,1092.400000000000091,02:08:06.000,BWL,J,Issued,31 Dec 1959,,,
-115.409186,54.946909,,,"0018449",Imperial Oil Resources Limited(0007),54.946908999999998,-115.409186000000005,953.700000000000045,950.100000000000023,10:02:06.000,BWL,J,RecExempt,18 Feb 1960,,,./0.png
-115.230256,54.946948,,,"0018458",ACCEL Canada Holdings Limited(A7ND),54.946947999999999,-115.230255999999997,843.100000000000023,843.100000000000023,10:01:06.000,BWL,J,Issued,08 Jan 1960,,,
-115.421744,54.830565,,,"0018463",Canadian Natural Resources Limited(0HE9),54.830565000000000,-115.421744000000004,961.600000000000023,958.299999999999955,12:26:06.000,BWL,J,Issued,08 Jan 1960,,,
-115.433854,54.808364,,,"0018467",Canadian Natural Resources Limited(0HE9),54.808363999999997,-115.433853999999997,997.899999999999977,994.600000000000023,02:22:06.000,BWL,J,Issued,08 Jan 1960,,,
-115.714242,54.917804,,,"0018471",Paramount Resources Ltd.(0AW4),54.917803999999997,-115.714241999999999,1103.099999999999909,1099.099999999999909,10:26:06.000,BWL,J,RecExempt,02 Mar 1960,,,./0.png
-115.422136,54.750187,,,"0018494",Sabre Energy Ltd.(0HZ8),54.750186999999997,-115.422135999999995,1271.000000000000000,1267.099999999999909,02:34:06.000,BWL,J,Abandoned,15 Mar 2001,,,./1.png
-115.421735,54.801486,,,"0018518",ExxonMobil Canada Ltd.(0057),54.801485999999997,-115.421734999999998,1000.000000000000000,995.200000000000045,12:14:06.000,BWL,J,RecExempt,31 Dec 1998,,,./0.png
-115.471859,54.787202,,,"0018531",Canadian Natural Resources Limited(0HE9),54.787202000000001,-115.471858999999995,1039.700000000000045,1035.700000000000045,12:09:06.000,BWL,J,Suspension,28 Feb 2020,,,
-115.497979,54.772002,,,"0018542",Canadian Natural Resources Limited(0HE9),54.772002000000001,-115.497979000000001,1192.400000000000091,1190.200000000000045,12:05:06.000,BWL,J,Issued,20 Jan 1960,,,
-115.422474,54.816614,,,"0018544",Canadian Natural Resources Limited(0HE9),54.816614000000001,-115.422473999999994,924.799999999999955,919.299999999999955,12:23:06.000,BWL,J,Suspension,21 Sep 2015,,,
-115.522899,54.750444,,,"0018574",Canadian Natural Resources Limited(0HE9),54.750444000000002,-115.522898999999995,1276.200000000000045,1271.900000000000091,02:36:06.000,BWL,J,Issued,26 Jan 1960,,,
-115.459777,54.823555,,,"0018588",Canadian Natural Resources Limited(0HE9),54.823554999999999,-115.459777000000003,972.000000000000000,968.299999999999955,02:28:06.000,BWL,J,Issued,27 Jan 1960,,,
-115.434797,54.764999,,,"0018590",Canadian Natural Resources Limited(0HE9),54.764999000000003,-115.434797000000003,1270.400000000000091,1266.700000000000045,02:03:06.000,BWL,J,Issued,28 Jan 1960,,,
-115.433974,54.779792,,,"0018597",Canadian Natural Resources Limited(0HE9),54.779792000000000,-115.433974000000006,1141.500000000000000,1137.799999999999955,02:10:06.000,BWL,J,Abandoned,26 Apr 2001,,,./1.png
-115.434929,54.794262,,,"0018598",Canadian Natural Resources Limited(0HE9),54.794262000000003,-115.434928999999997,1042.700000000000045,1038.799999999999955,02:15:06.000,BWL,J,Issued,29 Jan 1960,,,
-115.459981,54.7654,,,"0018599",Canadian Natural Resources Limited(0HE9),54.765400000000000,-115.459980999999999,1204.299999999999955,1200.000000000000000,02:04:06.000,BWL,J,Suspension,02 Jan 2011,,,
-115.497108,54.735882,,,"0018615",Canadian Natural Resources Limited(0HE9),54.735881999999997,-115.497107999999997,1193.900000000000091,1189.599999999999909,02:30:06.000,BWL,J,Suspension,04 May 2015,,,
-115.510806,54.77238,,,"0018647",Canadian Natural Resources Limited(0HE9),54.772379999999998,-115.510806000000002,1201.200000000000045,1197.299999999999955,10:06:06.000,BWL,J,Issued,03 Feb 1960,,,
-115.460746,54.808995,,,"0018656",Canadian Natural Resources Limited(0HE9),54.808995000000003,-115.460746000000000,954.299999999999955,950.100000000000023,02:21:06.000,BWL,J,Issued,04 Feb 1960,,,
-115.32217,54.743254,,,"0018705",Aspenleaf Energy Limited(A74X),54.743254000000000,-115.322170000000000,1115.400000000000091,1112.099999999999909,10:29:06.000,"140",J,Suspension,06 Aug 2017,,,
-115.32217,54.743254,,,"0018705",Aspenleaf Energy Limited(A74X),54.743254000000000,-115.322170000000000,1115.400000000000091,1112.099999999999909,10:29:06.000,"140",J,Suspension,06 Aug 2017,,,
-115.447172,54.830568,,,"0018726",Canadian Natural Resources Limited(0HE9),54.830568000000000,-115.447171999999995,972.000000000000000,968.000000000000000,12:27:06.000,BWL,J,Suspension,21 Jul 2019,,,
-115.472317,54.801932,,,"0018729",Canadian Natural Resources Limited(0HE9),54.801932000000001,-115.472317000000004,961.899999999999977,958.000000000000000,12:16:06.000,BWL,J,Issued,17 Feb 1960,,,
-115.320301,54.954148,,,"0018756",Imperial Oil Resources Limited(0007),54.954148000000004,-115.320301000000001,793.100000000000023,789.399999999999977,04:09:06.000,BWL,J,RecExempt,19 Mar 1960,,,./0.png
-115.39695,54.743218,,,"0018774",Canadian Natural Resources Limited(0HE9),54.743217999999999,-115.396950000000004,1270.099999999999909,1266.099999999999909,10:26:06.000,BWL,J,Suspension,15 Sep 2006,,,
-115.523366,54.844998,,,"0018813",Canadian Natural Resources Limited(0HE9),54.844997999999997,-115.523365999999996,1051.900000000000091,1047.599999999999909,12:31:06.000,BWL,J,Issued,04 Mar 1960,,,
-115.534582,54.742965,,,"0018956",Canadian Natural Resources Limited(0HE9),54.742964999999998,-115.534582000000000,1204.900000000000091,1200.599999999999909,12:25:06.000,BWL,J,Suspension,18 Dec 2008,,,
-115.522336,54.755441,,,"0018961",Canadian Natural Resources Limited(0HE9),54.755440999999998,-115.522335999999996,1291.099999999999909,1286.900000000000091,07:36:06.000,BWL,J,Issued,27 Apr 1960,,,
-115.523291,54.801461,,,"0019473",Canadian Natural Resources Limited(0HE9),54.801461000000003,-115.523291000000000,999.100000000000023,995.200000000000045,12:18:06.000,BWL,J,Issued,03 Aug 1960,,,
-115.497979,54.801473,,,"0019474",Canadian Natural Resources Limited(0HE9),54.801473000000001,-115.497979000000001,979.600000000000023,975.399999999999977,12:17:06.000,BWL,J,Issued,03 Aug 1960,,,
-115.498762,54.8162,,,"0019475",Canadian Natural Resources Limited(0HE9),54.816200000000002,-115.498761999999999,1033.299999999999955,1029.000000000000000,12:20:06.000,BWL,J,Issued,04 Aug 1960,,,
-115.511524,54.794522,,,"0019477",Canadian Natural Resources Limited(0HE9),54.794522000000001,-115.511523999999994,1054.000000000000000,1050.000000000000000,02:18:06.000,BWL,J,Issued,04 Aug 1960,,,
-115.498782,54.830107,,,"0019479",Canadian Natural Resources Limited(0HE9),54.830106999999998,-115.498782000000006,1074.400000000000091,1070.200000000000045,12:29:06.000,BWL,J,Issued,04 Aug 1960,,,
-115.510843,54.786833,,,"0019581",Sabre Energy Ltd.(0HZ8),54.786833000000001,-115.510842999999994,1105.799999999999955,1101.500000000000000,10:07:06.000,BWL,J,RecCertified,28 Jan 2007,,,
-115.561678,54.801468,,,"0019614",ExxonMobil Canada Resources Company(A0NG),54.801468000000000,-115.561678000000001,1043.000000000000000,1039.400000000000091,10:14:06.000,BWL,J,RecExempt,15 Oct 1960,,,./0.png
-115.510817,54.808702,,,"0019621",Canadian Natural Resources Limited(0HE9),54.808701999999997,-115.510817000000003,1018.299999999999955,1014.399999999999977,02:19:06.000,BWL,J,Issued,02 Sep 1960,,,
-115.510586,54.823609,,,"0019622",Canadian Natural Resources Limited(0HE9),54.823608999999998,-115.510586000000004,1109.500000000000000,1105.799999999999955,02:30:06.000,BWL,J,Issued,02 Sep 1960,,,
-115.523384,54.830547,,,"0019623",Canadian Natural Resources Limited(0HE9),54.830547000000003,-115.523383999999993,1090.000000000000000,1086.000000000000000,12:30:06.000,BWL,J,Abandoned,08 Dec 2017,,,./1.png
-115.485767,54.808711,,,"0019641",Canadian Natural Resources Limited(0HE9),54.808711000000002,-115.485766999999996,1003.700000000000045,1000.399999999999977,02:20:06.000,BWL,J,Issued,06 Sep 1960,,,
-115.510725,54.816359,,,"0019734",Canadian Natural Resources Limited(0HE9),54.816358999999999,-115.510724999999994,1040.000000000000000,1036.000000000000000,10:19:06.000,BWL,J,Suspension,21 Oct 2014,,,
-115.497883,54.9108,,,"0019747",Acquisition Oil Corp.(A7N3),54.910800000000002,-115.497883000000002,1237.200000000000045,1237.200000000000045,04:29:06.000,BWL,J,Suspension,28 Dec 2006,,,
-115.561203,54.823432,,,"0019804",ExxonMobil Canada Resources Company(A0NG),54.823431999999997,-115.561203000000006,1223.200000000000045,1219.500000000000000,02:26:06.000,BWL,J,RecExempt,29 Dec 1960,,,./0.png
-115.460022,54.837802,,,"0019809",Canadian Natural Resources Limited(0HE9),54.837802000000003,-115.460021999999995,984.799999999999955,981.200000000000045,02:33:06.000,BWL,J,Issued,05 Oct 1960,,,
-115.510093,54.765374,,,"0019810",Canadian Natural Resources Limited(0HE9),54.765374000000001,-115.510092999999998,1283.200000000000045,1279.599999999999909,02:06:06.000,BWL,J,Suspension,10 Oct 2006,,,
-115.486129,54.823345,,,"0019880",Canadian Natural Resources Limited(0HE9),54.823345000000003,-115.486129000000005,1042.700000000000045,1039.400000000000091,02:29:06.000,BWL,J,Issued,24 Oct 1960,,,
-115.459989,54.779902,,,"0019893",Canadian Natural Resources Limited(0HE9),54.779902000000000,-115.459988999999993,1089.099999999999909,1085.099999999999909,02:09:06.000,BWL,J,Issued,27 Oct 1960,,,
-115.523391,54.765162,,,"0019954",Canadian Natural Resources Limited(0HE9),54.765161999999997,-115.523391000000004,1282.299999999999955,1278.299999999999955,04:06:06.000,BWL,J,Issued,08 Nov 1960,,,
-115.497973,54.925047,,,"0019974",Acquisition Oil Corp.(A7N3),54.925046999999999,-115.497973000000002,1230.799999999999955,1227.099999999999909,04:32:06.000,BWL,J,Abandoned,15 Jan 1997,,,./1.png
-115.421686,54.77198,,,"0019997",Canadian Natural Resources Limited(0HE9),54.771979999999999,-115.421685999999994,1183.799999999999955,1179.900000000000091,12:02:06.000,BWL,J,Issued,17 Nov 1960,,,
-115.421746,54.838004,,,"0020001",Canadian Natural Resources Limited(0HE9),54.838003999999998,-115.421745999999999,986.299999999999955,982.399999999999977,04:35:06.000,BWL,J,Suspension,23 Sep 2014,,,
-115.637899,55.012319,,,"0020026",Paramount Resources Ltd.(0AW4),55.012318999999998,-115.637899000000004,1095.099999999999909,1090.900000000000091,02:32:06.000,BWL,J,RecExempt,11 Jan 1961,,,./0.png
-115.739662,54.793941,,,"0020032",Shell Canada Limited(0T03),54.793940999999997,-115.739661999999996,1320.400000000000091,1316.099999999999909,02:15:06.000,BWL,J,RecExempt,11 Jan 1961,,,./0.png
-115.307329,55.005168,,,"0020084",Paramount Resources Ltd.(0AW4),55.005167999999998,-115.307328999999996,787.899999999999977,784.299999999999955,10:28:06.000,BWL,J,RecExempt,08 Jan 1961,,,./0.png
-115.473151,54.84532,,,"0020147",Canadian Natural Resources Limited(0HE9),54.845320000000001,-115.473151000000001,990.299999999999955,986.299999999999955,12:33:06.000,BWL,J,Abandoned,07 Nov 2015,,,./1.png
-115.510869,54.917812,,,"0020158",Acquisition Oil Corp.(A7N3),54.917811999999998,-115.510869000000000,1240.500000000000000,1240.500000000000000,10:30:06.000,BWL,J,Abandoned,23 Mar 2007,,,./1.png
-115.193046,54.924893,,,"0020167",ACCEL Canada Holdings Limited(A7ND),54.924892999999997,-115.193045999999995,963.200000000000045,963.200000000000045,04:32:06.000,BWL,J,Issued,19 Dec 1960,,,
-115.421263,54.765178,,,"0020216",Canadian Natural Resources Limited(0HE9),54.765177999999999,-115.421262999999996,1207.299999999999955,1203.400000000000091,04:02:06.000,BWL,J,Issued,30 Dec 1960,,,
-115.535535,54.808691,,,"0020217",Canadian Natural Resources Limited(0HE9),54.808691000000003,-115.535534999999996,1066.200000000000045,1062.200000000000045,02:24:06.000,BWL,J,Suspension,05 Aug 2014,,,
-115.38417,54.743212,,,"0020280",Canadian Natural Resources Limited(0HE9),54.743212000000000,-115.384169999999997,1265.799999999999955,1261.599999999999909,12:25:06.000,BWL,J,Issued,17 Jan 1961,,,
-115.434616,54.837802,,,"0020293",Canadian Natural Resources Limited(0HE9),54.837802000000003,-115.434616000000005,981.500000000000000,977.500000000000000,02:34:06.000,BWL,J,Suspension,26 Jul 2019,,,
-115.434616,54.837802,,,"0020293",Canadian Natural Resources Limited(0HE9),54.837802000000003,-115.434616000000005,981.500000000000000,977.500000000000000,02:34:06.000,BWL,J,Suspension,26 Jul 2019,,,
-115.510862,54.910594,,,"0020311",Acquisition Oil Corp.(A7N3),54.910594000000003,-115.510862000000003,1237.799999999999955,1237.799999999999955,02:30:06.000,BWL,J,Suspension,28 Dec 2006,,,
-115.497597,54.917564,,,"0020324",Acquisition Oil Corp.(A7N3),54.917563999999999,-115.497596999999999,1195.000000000000000,1210.700000000000045,12:29:06.000,BWL,J,Abandoned,24 Nov 1999,,,./1.png
-115.51135,54.780028,,,"0020333",Canadian Natural Resources Limited(0HE9),54.780028000000001,-115.511349999999993,1172.900000000000091,1168.599999999999909,02:07:06.000,BWL,J,Issued,20 Jan 1961,,,
-115.409616,54.772113,,,"0020345",Canadian Natural Resources Limited(0HE9),54.772112999999997,-115.409616000000000,1155.500000000000000,1151.500000000000000,10:02:06.000,BWL,J,Suspension,18 Aug 2018,,,
-115.535851,54.823598,,,"0020346",Canadian Natural Resources Limited(0HE9),54.823597999999997,-115.535850999999994,1129.000000000000000,1125.000000000000000,02:25:06.000,BWL,J,Issued,27 Jan 1961,,,
-115.4726,54.888644,,,"0020362",Acquisition Oil Corp.(A7N3),54.888643999999999,-115.472600000000000,992.700000000000045,989.100000000000023,12:16:06.000,BWL,J,Suspension,28 Dec 2006,,,
-115.473103,54.895957,,,"0020363",Acquisition Oil Corp.(A7N3),54.895957000000003,-115.473102999999995,1030.500000000000000,1030.500000000000000,04:21:06.000,BWL,J,Issued,01 Feb 1961,,,
-115.205906,54.9469,,,"0020383",ACCEL Canada Holdings Limited(A7ND),54.946899999999999,-115.205905999999999,887.899999999999977,883.899999999999977,10:06:06.000,BWL,J,Suspension,01 Sep 2008,,,
-115.218396,54.954127,,,"0020391",ACCEL Canada Holdings Limited(A7ND),54.954127000000000,-115.218395999999998,866.500000000000000,862.600000000000023,04:07:06.000,BWL,J,Suspension,30 Sep 2008,,,
-115.447178,54.845021,,,"0020409",Canadian Natural Resources Limited(0HE9),54.845021000000003,-115.447177999999994,978.700000000000045,974.799999999999955,12:34:06.000,BWL,J,Issued,10 Feb 1961,,,
-115.409184,54.801474,,,"0020416",Canadian Natural Resources Limited(0HE9),54.801473999999999,-115.409183999999996,1002.799999999999955,998.799999999999955,10:14:06.000,BWL,J,Suspension,29 Aug 2017,,,
